#Column 1: Magnitude of injected artificial galaxy 
#Column 2: Effective radius in arcsecsonds of the injected artificial galaxy 
#Column 3: The algroithm's percentage (0 to 100) of objects recovered 
#Column 4: The number of artificial galaxies injected 
mag,rho,eff_rd, n_inj 
16.0, 2.62, 1.6666666666666667, 120
16.2, 2.62, 2.5, 120
16.4, 2.62, 1.6666666666666667, 120
16.6, 2.62, 2.5, 120
16.8, 2.62, 1.6666666666666667, 120
17.0, 2.62, 5.833333333333333, 120
17.2, 2.62, 3.3333333333333335, 120
17.4, 2.62, 6.666666666666667, 120
17.6, 2.62, 10.833333333333334, 120
17.8, 2.62, 17.5, 120
18.0, 2.62, 20.0, 120
18.2, 2.62, 41.666666666666664, 120
18.4, 2.62, 44.16666666666667, 120
18.6, 2.62, 49.16666666666667, 120
18.8, 2.62, 46.666666666666664, 120
19.0, 2.62, 58.33333333333333, 120
19.2, 2.62, 60.83333333333333, 120
19.4, 2.62, 55.83333333333333, 120
19.6, 2.62, 48.333333333333336, 120
19.8, 2.62, 54.16666666666667, 120
20.0, 2.62, 45.0, 120
20.2, 2.62, 47.5, 120
20.4, 2.62, 37.5, 120
20.6, 2.62, 33.33333333333333, 120
20.8, 2.62, 28.333333333333332, 120
21.0, 2.62, 28.333333333333332, 120
21.2, 2.62, 23.333333333333332, 120
21.4, 2.62, 16.666666666666664, 120
21.6, 2.62, 18.333333333333332, 120
21.8, 2.62, 10.833333333333334, 120
22.0, 2.62, 7.5, 120
22.2, 2.62, 5.833333333333334, 120
22.4, 2.62, 4.166666666666667, 120
16.0, 2.882, 1.6666666666666667, 120
16.2, 2.882, 0.8333333333333334, 120
16.4, 2.882, 1.6666666666666667, 120
16.6, 2.882, 3.3333333333333335, 120
16.8, 2.882, 1.6666666666666667, 120
17.0, 2.882, 5.0, 120
17.2, 2.882, 6.666666666666667, 120
17.4, 2.882, 13.333333333333334, 120
17.6, 2.882, 25.833333333333332, 120
17.8, 2.882, 39.166666666666664, 120
18.0, 2.882, 43.33333333333333, 120
18.2, 2.882, 45.833333333333336, 120
18.4, 2.882, 55.0, 120
18.6, 2.882, 60.833333333333336, 120
18.8, 2.882, 67.49999999999999, 120
19.0, 2.882, 51.666666666666664, 120
19.2, 2.882, 64.16666666666666, 120
19.4, 2.882, 60.83333333333333, 120
19.6, 2.882, 62.5, 120
19.8, 2.882, 66.66666666666667, 120
20.0, 2.882, 64.16666666666666, 120
20.2, 2.882, 54.166666666666664, 120
20.4, 2.882, 44.16666666666667, 120
20.6, 2.882, 54.99999999999999, 120
20.8, 2.882, 51.66666666666667, 120
21.0, 2.882, 38.33333333333333, 120
21.2, 2.882, 23.333333333333332, 120
21.4, 2.882, 21.666666666666668, 120
21.6, 2.882, 15.0, 120
21.8, 2.882, 10.0, 120
22.0, 2.882, 5.833333333333333, 120
22.2, 2.882, 3.3333333333333335, 120
22.4, 2.882, 8.333333333333332, 120
16.0, 3.406, 3.3333333333333335, 120
16.2, 3.406, 3.3333333333333335, 120
16.4, 3.406, 4.166666666666667, 120
16.6, 3.406, 5.833333333333333, 120
16.8, 3.406, 6.666666666666667, 120
17.0, 3.406, 22.5, 120
17.2, 3.406, 38.33333333333333, 120
17.4, 3.406, 61.66666666666666, 120
17.6, 3.406, 61.666666666666664, 120
17.8, 3.406, 67.5, 120
18.0, 3.406, 73.33333333333333, 120
18.2, 3.406, 73.33333333333333, 120
18.4, 3.406, 79.16666666666666, 120
18.6, 3.406, 80.00000000000001, 120
18.8, 3.406, 79.16666666666666, 120
19.0, 3.406, 83.33333333333333, 120
19.2, 3.406, 74.99999999999999, 120
19.4, 3.406, 80.00000000000001, 120
19.6, 3.406, 71.66666666666666, 120
19.8, 3.406, 75.83333333333333, 120
20.0, 3.406, 72.5, 120
20.2, 3.406, 68.33333333333333, 120
20.4, 3.406, 65.83333333333333, 120
20.6, 3.406, 70.0, 120
20.8, 3.406, 63.33333333333333, 120
21.0, 3.406, 52.5, 120
21.2, 3.406, 44.166666666666664, 120
21.4, 3.406, 32.5, 120
21.6, 3.406, 15.833333333333334, 120
21.8, 3.406, 5.833333333333332, 120
22.0, 3.406, 9.166666666666666, 120
22.2, 3.406, 10.833333333333334, 120
22.4, 3.406, 4.166666666666667, 120
16.0, 3.668, 3.3333333333333335, 120
16.2, 3.668, 5.0, 120
16.4, 3.668, 5.833333333333333, 120
16.6, 3.668, 15.833333333333334, 120
16.8, 3.668, 34.16666666666667, 120
17.0, 3.668, 47.5, 120
17.2, 3.668, 62.49999999999999, 120
17.4, 3.668, 62.49999999999999, 120
17.6, 3.668, 76.66666666666667, 120
17.8, 3.668, 75.83333333333333, 120
18.0, 3.668, 86.66666666666669, 120
18.2, 3.668, 84.16666666666667, 120
18.4, 3.668, 84.16666666666666, 120
18.6, 3.668, 91.66666666666667, 120
18.8, 3.668, 81.66666666666667, 120
19.0, 3.668, 85.83333333333333, 120
19.2, 3.668, 85.83333333333334, 120
19.4, 3.668, 84.16666666666667, 120
19.6, 3.668, 83.33333333333334, 120
19.8, 3.668, 84.16666666666667, 120
20.0, 3.668, 75.83333333333333, 120
20.2, 3.668, 80.0, 120
20.4, 3.668, 75.0, 120
20.6, 3.668, 71.66666666666667, 120
20.8, 3.668, 70.0, 120
21.0, 3.668, 57.49999999999999, 120
21.2, 3.668, 45.83333333333333, 120
21.4, 3.668, 20.0, 120
21.6, 3.668, 15.833333333333332, 120
21.8, 3.668, 12.5, 120
22.0, 3.668, 10.000000000000002, 120
22.2, 3.668, 5.0, 120
