#Column 1: Magnitude of injected artificial galaxy 
#Column 2: Effective radius in arcsecsonds of the injected artificial galaxy 
#Column 3: The algroithm's percentage (0 to 100) of objects recovered 
#Column 4: The number of artificial galaxies injected 
mag,rho,eff_rd, n_inj 
15.6, 2.62, 2.5, 120
15.8, 2.62, 5.0, 120
16.0, 2.62, 3.3333333333333335, 120
16.2, 2.62, 3.3333333333333335, 120
16.4, 2.62, 2.5, 120
16.6, 2.62, 6.666666666666667, 120
16.8, 2.62, 4.166666666666667, 120
17.0, 2.62, 1.6666666666666667, 120
17.2, 2.62, 5.833333333333333, 120
17.4, 2.62, 5.0, 120
17.6, 2.62, 10.0, 120
17.8, 2.62, 19.166666666666668, 120
18.0, 2.62, 21.666666666666668, 120
18.2, 2.62, 31.666666666666664, 120
18.4, 2.62, 43.33333333333333, 120
18.6, 2.62, 45.0, 120
18.8, 2.62, 48.33333333333333, 120
19.0, 2.62, 41.666666666666664, 120
19.2, 2.62, 46.66666666666666, 120
19.4, 2.62, 53.33333333333333, 120
19.6, 2.62, 48.33333333333333, 120
19.8, 2.62, 42.5, 120
20.0, 2.62, 48.33333333333333, 120
20.2, 2.62, 42.49999999999999, 120
20.4, 2.62, 50.0, 120
20.6, 2.62, 28.333333333333332, 120
20.8, 2.62, 32.5, 120
21.0, 2.62, 27.5, 120
21.2, 2.62, 20.833333333333332, 120
21.4, 2.62, 19.166666666666664, 120
21.6, 2.62, 14.166666666666664, 120
21.8, 2.62, 6.666666666666667, 120
22.0, 2.62, 6.666666666666667, 120
22.2, 2.62, 10.833333333333332, 120
22.4, 2.62, 4.166666666666667, 120
15.6, 2.882, 3.3333333333333335, 120
15.8, 2.882, 2.5, 120
16.0, 2.882, 1.6666666666666667, 120
16.2, 2.882, 4.166666666666667, 120
16.4, 2.882, 1.6666666666666667, 120
16.6, 2.882, 5.0, 120
16.8, 2.882, 4.166666666666667, 120
17.0, 2.882, 0.8333333333333334, 120
17.2, 2.882, 2.5, 120
17.4, 2.882, 17.5, 120
17.6, 2.882, 22.5, 120
17.8, 2.882, 30.833333333333332, 120
18.0, 2.882, 37.5, 120
18.2, 2.882, 51.666666666666664, 120
18.4, 2.882, 56.666666666666664, 120
18.6, 2.882, 53.33333333333333, 120
18.8, 2.882, 65.0, 120
19.0, 2.882, 65.83333333333331, 120
19.2, 2.882, 59.16666666666666, 120
19.4, 2.882, 61.66666666666666, 120
19.6, 2.882, 52.5, 120
19.8, 2.882, 58.333333333333336, 120
20.0, 2.882, 56.666666666666664, 120
20.2, 2.882, 63.333333333333336, 120
20.4, 2.882, 49.166666666666664, 120
20.6, 2.882, 41.666666666666664, 120
20.8, 2.882, 44.166666666666664, 120
21.0, 2.882, 26.666666666666664, 120
21.2, 2.882, 21.666666666666668, 120
21.4, 2.882, 20.83333333333333, 120
21.6, 2.882, 22.500000000000004, 120
21.8, 2.882, 10.0, 120
22.0, 2.882, 7.499999999999999, 120
22.2, 2.882, 5.0, 120
22.4, 2.882, 7.5, 120
15.6, 3.406, 1.6666666666666667, 120
15.8, 3.406, 4.166666666666667, 120
16.0, 3.406, 5.0, 120
16.2, 3.406, 2.5, 120
16.4, 3.406, 3.3333333333333335, 120
16.6, 3.406, 5.0, 120
16.8, 3.406, 9.166666666666668, 120
17.0, 3.406, 19.166666666666668, 120
17.2, 3.406, 40.83333333333333, 120
17.4, 3.406, 56.666666666666664, 120
17.6, 3.406, 63.333333333333336, 120
17.8, 3.406, 65.83333333333333, 120
18.0, 3.406, 84.16666666666666, 120
18.2, 3.406, 77.5, 120
18.4, 3.406, 71.66666666666666, 120
18.6, 3.406, 82.5, 120
18.8, 3.406, 76.66666666666666, 120
19.0, 3.406, 80.83333333333334, 120
19.2, 3.406, 82.5, 120
19.4, 3.406, 78.33333333333334, 120
19.6, 3.406, 75.00000000000001, 120
19.8, 3.406, 74.16666666666667, 120
20.0, 3.406, 75.83333333333333, 120
20.2, 3.406, 77.5, 120
20.4, 3.406, 69.16666666666666, 120
20.6, 3.406, 62.5, 120
20.8, 3.406, 59.166666666666664, 120
21.0, 3.406, 56.66666666666667, 120
21.2, 3.406, 38.333333333333336, 120
21.4, 3.406, 30.0, 120
21.6, 3.406, 21.666666666666668, 120
21.8, 3.406, 7.500000000000001, 120
22.0, 3.406, 3.3333333333333335, 120
22.2, 3.406, 2.5, 120
22.4, 3.406, 2.5, 120
15.6, 3.668, 2.5, 120
