#Column 1: Magnitude of injected artificial galaxy 
#Column 2: Effective radius in arcsecsonds of the injected artificial galaxy 
#Column 3: The algroithm's percentage (0 to 100) of objects recovered 
#Column 4: The number of artificial galaxies injected 
mag,rho,eff_rd, n_inj 
16.2, 2.62, 0.0, 120
16.4, 2.62, 2.5, 120
16.6, 2.62, 2.5, 120
16.8, 2.62, 1.6666666666666667, 120
17.0, 2.62, 0.0, 120
17.2, 2.62, 2.5, 120
17.4, 2.62, 6.666666666666667, 120
17.6, 2.62, 8.333333333333332, 120
17.8, 2.62, 16.666666666666664, 120
18.0, 2.62, 30.833333333333332, 120
18.2, 2.62, 37.5, 120
18.4, 2.62, 44.16666666666666, 120
18.6, 2.62, 43.33333333333333, 120
18.8, 2.62, 55.0, 120
19.0, 2.62, 59.166666666666664, 120
19.2, 2.62, 50.0, 120
19.4, 2.62, 67.5, 120
19.6, 2.62, 52.5, 120
19.8, 2.62, 55.0, 120
20.0, 2.62, 54.16666666666667, 120
20.2, 2.62, 50.00000000000001, 120
20.4, 2.62, 50.83333333333333, 120
20.6, 2.62, 38.33333333333333, 120
20.8, 2.62, 45.0, 120
21.0, 2.62, 38.33333333333333, 120
21.2, 2.62, 32.5, 120
21.4, 2.62, 24.166666666666664, 120
21.6, 2.62, 18.333333333333332, 120
21.8, 2.62, 19.166666666666668, 120
22.0, 2.62, 14.166666666666666, 120
22.2, 2.62, 10.000000000000002, 120
22.4, 2.62, 5.833333333333334, 120
16.2, 2.882, 0.8333333333333334, 120
16.4, 2.882, 1.6666666666666667, 120
16.6, 2.882, 5.0, 120
16.8, 2.882, 3.3333333333333335, 120
17.0, 2.882, 4.166666666666667, 120
17.2, 2.882, 8.333333333333334, 120
17.4, 2.882, 12.5, 120
17.6, 2.882, 26.666666666666668, 120
17.8, 2.882, 40.833333333333336, 120
18.0, 2.882, 50.833333333333336, 120
18.2, 2.882, 55.0, 120
18.4, 2.882, 67.5, 120
18.6, 2.882, 57.5, 120
18.8, 2.882, 65.0, 120
19.0, 2.882, 71.66666666666666, 120
19.2, 2.882, 70.83333333333333, 120
19.4, 2.882, 68.33333333333333, 120
19.6, 2.882, 66.66666666666666, 120
19.8, 2.882, 60.83333333333333, 120
20.0, 2.882, 66.66666666666667, 120
20.2, 2.882, 61.666666666666664, 120
20.4, 2.882, 55.83333333333333, 120
20.6, 2.882, 56.666666666666664, 120
20.8, 2.882, 45.833333333333336, 120
21.0, 2.882, 36.666666666666664, 120
21.2, 2.882, 35.833333333333336, 120
21.4, 2.882, 30.83333333333333, 120
21.6, 2.882, 20.0, 120
21.8, 2.882, 17.5, 120
22.0, 2.882, 8.333333333333332, 120
22.2, 2.882, 5.833333333333334, 120
22.4, 2.882, 4.166666666666667, 120
16.2, 3.406, 2.5, 120
16.4, 3.406, 0.8333333333333334, 120
16.6, 3.406, 5.833333333333334, 120
16.8, 3.406, 10.833333333333334, 120
17.0, 3.406, 28.333333333333332, 120
17.2, 3.406, 35.83333333333333, 120
17.4, 3.406, 56.66666666666667, 120
17.6, 3.406, 61.666666666666664, 120
17.8, 3.406, 62.499999999999986, 120
18.0, 3.406, 71.66666666666666, 120
18.2, 3.406, 80.83333333333334, 120
18.4, 3.406, 75.83333333333334, 120
18.6, 3.406, 77.5, 120
18.8, 3.406, 80.83333333333333, 120
19.0, 3.406, 77.5, 120
19.2, 3.406, 85.83333333333333, 120
19.4, 3.406, 74.16666666666667, 120
19.6, 3.406, 79.16666666666667, 120
19.8, 3.406, 75.83333333333333, 120
20.0, 3.406, 76.66666666666666, 120
20.2, 3.406, 72.5, 120
20.4, 3.406, 67.5, 120
20.6, 3.406, 65.0, 120
20.8, 3.406, 69.16666666666666, 120
21.0, 3.406, 64.16666666666666, 120
21.2, 3.406, 45.83333333333333, 120
21.4, 3.406, 30.83333333333333, 120
21.6, 3.406, 23.333333333333332, 120
21.8, 3.406, 8.333333333333334, 120
22.0, 3.406, 9.166666666666666, 120
22.2, 3.406, 2.5, 120
22.4, 3.406, 6.666666666666667, 120
16.2, 3.668, 2.5, 120
16.4, 3.668, 4.166666666666667, 120
16.6, 3.668, 13.333333333333332, 120
16.8, 3.668, 29.166666666666664, 120
17.0, 3.668, 47.5, 120
17.2, 3.668, 60.83333333333333, 120
17.4, 3.668, 70.83333333333333, 120
17.6, 3.668, 64.16666666666666, 120
17.8, 3.668, 79.16666666666667, 120
18.0, 3.668, 82.5, 120
18.2, 3.668, 83.33333333333333, 120
18.4, 3.668, 85.83333333333334, 120
18.6, 3.668, 88.33333333333333, 120
18.8, 3.668, 78.33333333333333, 120
19.0, 3.668, 82.5, 120
19.2, 3.668, 85.83333333333334, 120
19.4, 3.668, 83.33333333333334, 120
19.6, 3.668, 85.0, 120
19.8, 3.668, 80.83333333333333, 120
20.0, 3.668, 85.0, 120
20.2, 3.668, 71.66666666666667, 120
20.4, 3.668, 75.83333333333334, 120
20.6, 3.668, 69.16666666666666, 120
20.8, 3.668, 63.33333333333333, 120
21.0, 3.668, 64.16666666666666, 120
21.2, 3.668, 47.49999999999999, 120
21.4, 3.668, 36.666666666666664, 120
21.6, 3.668, 23.333333333333332, 120
21.8, 3.668, 15.833333333333332, 120
22.0, 3.668, 12.5, 120
22.2, 3.668, 5.833333333333333, 120
22.4, 3.668, 1.6666666666666667, 120
16.2, 4.192, 17.5, 120
16.4, 4.192, 33.333333333333336, 120
16.6, 4.192, 45.0, 120
16.8, 4.192, 64.16666666666667, 120
17.0, 4.192, 76.66666666666667, 120
17.2, 4.192, 81.66666666666666, 120
17.4, 4.192, 82.5, 120
17.6, 4.192, 83.33333333333334, 120
17.8, 4.192, 87.5, 120
18.0, 4.192, 87.5, 120
18.2, 4.192, 89.16666666666666, 120
18.4, 4.192, 84.16666666666667, 120
18.6, 4.192, 89.16666666666667, 120
18.8, 4.192, 85.83333333333334, 120
19.0, 4.192, 88.33333333333333, 120
19.2, 4.192, 83.33333333333333, 120
19.4, 4.192, 90.83333333333333, 120
19.6, 4.192, 84.16666666666667, 120
19.8, 4.192, 92.50000000000001, 120
20.0, 4.192, 82.5, 120
20.2, 4.192, 84.16666666666666, 120
20.4, 4.192, 83.33333333333334, 120
20.6, 4.192, 76.66666666666667, 120
20.8, 4.192, 75.00000000000001, 120
21.0, 4.192, 60.0, 120
21.2, 4.192, 57.50000000000001, 120
21.4, 4.192, 36.666666666666664, 120
21.6, 4.192, 21.666666666666668, 120
21.8, 4.192, 15.833333333333334, 120
22.0, 4.192, 7.500000000000001, 120
22.2, 4.192, 8.333333333333332, 120
22.4, 4.192, 4.166666666666667, 120
16.2, 4.716, 40.83333333333333, 120
16.4, 4.716, 67.49999999999999, 120
16.6, 4.716, 80.83333333333333, 120
16.8, 4.716, 86.66666666666667, 120
17.0, 4.716, 90.83333333333333, 120
17.2, 4.716, 85.83333333333333, 120
17.4, 4.716, 89.16666666666667, 120
17.6, 4.716, 90.0, 120
17.8, 4.716, 92.5, 120
18.0, 4.716, 93.33333333333334, 120
18.2, 4.716, 93.33333333333334, 120
18.4, 4.716, 89.16666666666667, 120
18.6, 4.716, 89.16666666666667, 120
18.8, 4.716, 93.33333333333333, 120
19.0, 4.716, 86.66666666666669, 120
19.2, 4.716, 86.66666666666667, 120
19.4, 4.716, 87.5, 120
19.6, 4.716, 87.50000000000001, 120
19.8, 4.716, 91.66666666666667, 120
20.0, 4.716, 85.83333333333334, 120
20.2, 4.716, 90.0, 120
20.4, 4.716, 83.33333333333334, 120
20.6, 4.716, 78.33333333333333, 120
20.8, 4.716, 72.5, 120
