#Column 1: Magnitude of injected artificial galaxy 
#Column 2: Effective radius in arcsecsonds of the injected artificial galaxy 
#Column 3: The algroithm's percentage (0 to 100) of objects recovered 
#Column 4: The number of artificial galaxies injected 
mag,rho,eff_rd, n_inj 
15.6, 2.62, 1.6666666666666667, 120
15.8, 2.62, 2.5, 120
16.0, 2.62, 3.3333333333333335, 120
16.2, 2.62, 1.6666666666666667, 120
16.4, 2.62, 2.5, 120
16.6, 2.62, 4.166666666666667, 120
16.8, 2.62, 3.3333333333333335, 120
17.0, 2.62, 4.166666666666667, 120
17.2, 2.62, 4.166666666666667, 120
17.4, 2.62, 2.5, 120
17.6, 2.62, 2.5, 120
17.8, 2.62, 2.5, 120
18.0, 2.62, 5.833333333333334, 120
18.2, 2.62, 4.166666666666667, 120
18.4, 2.62, 12.5, 120
18.6, 2.62, 14.166666666666666, 120
18.8, 2.62, 16.666666666666668, 120
19.0, 2.62, 15.000000000000002, 120
19.2, 2.62, 15.833333333333332, 120
19.4, 2.62, 27.5, 120
19.6, 2.62, 17.5, 120
19.8, 2.62, 18.333333333333336, 120
20.0, 2.62, 27.499999999999996, 120
20.2, 2.62, 15.833333333333334, 120
20.4, 2.62, 21.666666666666668, 120
20.6, 2.62, 14.999999999999996, 120
20.8, 2.62, 17.5, 120
21.0, 2.62, 15.833333333333334, 120
21.2, 2.62, 15.833333333333334, 120
21.4, 2.62, 13.333333333333334, 120
21.6, 2.62, 10.833333333333332, 120
21.8, 2.62, 11.666666666666668, 120
22.0, 2.62, 10.000000000000002, 120
22.2, 2.62, 5.0, 120
22.4, 2.62, 4.166666666666667, 120
15.6, 2.882, 1.6666666666666667, 120
15.8, 2.882, 1.6666666666666667, 120
16.0, 2.882, 2.5, 120
16.2, 2.882, 2.5, 120
16.4, 2.882, 3.3333333333333335, 120
16.6, 2.882, 1.6666666666666667, 120
16.8, 2.882, 5.833333333333333, 120
17.0, 2.882, 1.6666666666666667, 120
17.2, 2.882, 3.3333333333333335, 120
17.4, 2.882, 2.5, 120
17.6, 2.882, 5.833333333333333, 120
17.8, 2.882, 4.166666666666667, 120
18.0, 2.882, 6.666666666666666, 120
18.2, 2.882, 10.833333333333334, 120
18.4, 2.882, 12.5, 120
18.6, 2.882, 17.5, 120
18.8, 2.882, 32.5, 120
19.0, 2.882, 24.166666666666668, 120
19.2, 2.882, 24.999999999999996, 120
19.4, 2.882, 21.666666666666664, 120
19.6, 2.882, 26.666666666666668, 120
19.8, 2.882, 27.5, 120
20.0, 2.882, 33.333333333333336, 120
20.2, 2.882, 27.499999999999996, 120
20.4, 2.882, 29.16666666666667, 120
20.6, 2.882, 25.833333333333332, 120
20.8, 2.882, 31.666666666666664, 120
21.0, 2.882, 27.499999999999996, 120
21.2, 2.882, 22.5, 120
21.4, 2.882, 18.333333333333332, 120
21.6, 2.882, 10.833333333333334, 120
21.8, 2.882, 11.666666666666666, 120
22.0, 2.882, 9.166666666666666, 120
22.2, 2.882, 8.333333333333332, 120
22.4, 2.882, 4.166666666666667, 120
15.6, 3.406, 2.5, 120
15.8, 3.406, 3.3333333333333335, 120
16.0, 3.406, 1.6666666666666667, 120
16.2, 3.406, 1.6666666666666667, 120
16.4, 3.406, 4.166666666666667, 120
16.6, 3.406, 1.6666666666666667, 120
16.8, 3.406, 0.8333333333333334, 120
17.0, 3.406, 2.5, 120
17.2, 3.406, 0.8333333333333334, 120
17.4, 3.406, 5.0, 120
17.6, 3.406, 16.666666666666664, 120
17.8, 3.406, 20.833333333333332, 120
18.0, 3.406, 20.833333333333332, 120
18.2, 3.406, 29.166666666666664, 120
18.4, 3.406, 29.16666666666667, 120
18.6, 3.406, 29.999999999999993, 120
18.8, 3.406, 35.833333333333336, 120
19.0, 3.406, 35.83333333333334, 120
19.2, 3.406, 35.833333333333336, 120
19.4, 3.406, 40.00000000000001, 120
19.6, 3.406, 42.5, 120
19.8, 3.406, 42.49999999999999, 120
20.0, 3.406, 34.99999999999999, 120
20.2, 3.406, 39.16666666666666, 120
20.4, 3.406, 32.49999999999999, 120
20.6, 3.406, 38.33333333333333, 120
20.8, 3.406, 49.16666666666667, 120
21.0, 3.406, 33.33333333333333, 120
21.2, 3.406, 24.166666666666664, 120
21.4, 3.406, 26.666666666666668, 120
21.6, 3.406, 13.333333333333332, 120
21.8, 3.406, 13.333333333333332, 120
22.0, 3.406, 10.83333333333333, 120
22.2, 3.406, 7.5, 120
22.4, 3.406, 7.5, 120
15.6, 3.668, 5.0, 120
15.8, 3.668, 2.5, 120
16.0, 3.668, 3.3333333333333335, 120
16.2, 3.668, 0.8333333333333334, 120
16.4, 3.668, 4.166666666666667, 120
16.6, 3.668, 3.3333333333333335, 120
16.8, 3.668, 5.0, 120
17.0, 3.668, 1.6666666666666667, 120
17.2, 3.668, 5.833333333333334, 120
17.4, 3.668, 11.666666666666668, 120
17.6, 3.668, 21.666666666666664, 120
17.8, 3.668, 25.833333333333332, 120
18.0, 3.668, 33.33333333333333, 120
18.2, 3.668, 39.166666666666664, 120
18.4, 3.668, 33.333333333333336, 120
18.6, 3.668, 40.833333333333336, 120
18.8, 3.668, 41.66666666666667, 120
19.0, 3.668, 45.833333333333336, 120
19.2, 3.668, 45.0, 120
19.4, 3.668, 40.833333333333336, 120
19.6, 3.668, 44.166666666666664, 120
19.8, 3.668, 47.49999999999999, 120
20.0, 3.668, 49.99999999999999, 120
20.2, 3.668, 49.166666666666664, 120
20.4, 3.668, 43.333333333333336, 120
20.6, 3.668, 41.666666666666664, 120
20.8, 3.668, 47.49999999999999, 120
21.0, 3.668, 32.50000000000001, 120
21.2, 3.668, 36.666666666666664, 120
21.4, 3.668, 24.999999999999996, 120
21.6, 3.668, 23.333333333333332, 120
21.8, 3.668, 13.333333333333334, 120
22.0, 3.668, 10.0, 120
22.2, 3.668, 10.0, 120
22.4, 3.668, 10.0, 120
15.6, 4.192, 1.6666666666666667, 120
15.8, 4.192, 2.5, 120
16.0, 4.192, 4.166666666666667, 120
16.2, 4.192, 2.5, 120
16.4, 4.192, 1.6666666666666667, 120
16.6, 4.192, 1.6666666666666667, 120
16.8, 4.192, 9.999999999999998, 120
17.0, 4.192, 13.333333333333332, 120
17.2, 4.192, 18.333333333333332, 120
17.4, 4.192, 27.5, 120
17.6, 4.192, 34.166666666666664, 120
17.8, 4.192, 43.333333333333336, 120
18.0, 4.192, 40.00000000000001, 120
18.2, 4.192, 48.333333333333336, 120
18.4, 4.192, 52.50000000000001, 120
18.6, 4.192, 48.333333333333336, 120
18.8, 4.192, 53.33333333333334, 120
19.0, 4.192, 58.33333333333333, 120
19.2, 4.192, 55.00000000000001, 120
19.4, 4.192, 59.16666666666666, 120
19.6, 4.192, 60.833333333333336, 120
19.8, 4.192, 58.333333333333336, 120
20.0, 4.192, 65.0, 120
20.2, 4.192, 55.83333333333333, 120
20.4, 4.192, 60.833333333333336, 120
20.6, 4.192, 62.50000000000001, 120
20.8, 4.192, 55.83333333333333, 120
21.0, 4.192, 55.83333333333332, 120
21.2, 4.192, 39.99999999999999, 120
21.4, 4.192, 39.99999999999999, 120
21.6, 4.192, 25.833333333333336, 120
21.8, 4.192, 23.333333333333332, 120
22.0, 4.192, 14.166666666666668, 120
22.2, 4.192, 10.833333333333332, 120
22.4, 4.192, 7.5, 120
15.6, 4.716, 1.6666666666666667, 120
15.8, 4.716, 1.6666666666666667, 120
16.0, 4.716, 2.5, 120
16.2, 4.716, 3.3333333333333335, 120
16.4, 4.716, 4.166666666666667, 120
16.6, 4.716, 11.666666666666668, 120
16.8, 4.716, 20.833333333333332, 120
17.0, 4.716, 33.33333333333333, 120
17.2, 4.716, 37.5, 120
17.4, 4.716, 45.83333333333334, 120
17.6, 4.716, 47.5, 120
17.8, 4.716, 46.666666666666664, 120
18.0, 4.716, 49.99999999999999, 120
18.2, 4.716, 55.0, 120
18.4, 4.716, 59.16666666666666, 120
18.6, 4.716, 61.66666666666667, 120
18.8, 4.716, 68.33333333333333, 120
19.0, 4.716, 65.0, 120
19.2, 4.716, 59.16666666666667, 120
19.4, 4.716, 69.16666666666667, 120
19.6, 4.716, 59.166666666666664, 120
19.8, 4.716, 71.66666666666666, 120
20.0, 4.716, 68.33333333333334, 120
20.2, 4.716, 65.0, 120
20.4, 4.716, 70.0, 120
20.6, 4.716, 70.0, 120
20.8, 4.716, 61.666666666666664, 120
21.0, 4.716, 51.666666666666664, 120
21.2, 4.716, 56.666666666666664, 120
21.4, 4.716, 44.166666666666664, 120
21.6, 4.716, 33.33333333333333, 120
21.8, 4.716, 21.666666666666668, 120
22.0, 4.716, 14.166666666666666, 120
22.2, 4.716, 11.666666666666668, 120
22.4, 4.716, 7.500000000000001, 120
15.6, 5.24, 5.833333333333334, 120
15.8, 5.24, 6.666666666666666, 120
16.0, 5.24, 3.3333333333333335, 120
16.2, 5.24, 3.3333333333333335, 120
16.4, 5.24, 8.333333333333334, 120
16.6, 5.24, 34.166666666666664, 120
16.8, 5.24, 36.666666666666664, 120
17.0, 5.24, 49.16666666666667, 120
17.2, 5.24, 49.166666666666664, 120
17.4, 5.24, 49.16666666666667, 120
17.6, 5.24, 46.666666666666664, 120
17.8, 5.24, 55.833333333333336, 120
18.0, 5.24, 58.333333333333336, 120
18.2, 5.24, 55.83333333333334, 120
18.4, 5.24, 64.16666666666667, 120
18.6, 5.24, 67.5, 120
18.8, 5.24, 67.5, 120
19.0, 5.24, 76.66666666666666, 120
19.2, 5.24, 76.66666666666666, 120
19.4, 5.24, 73.33333333333333, 120
19.6, 5.24, 75.83333333333334, 120
19.8, 5.24, 72.5, 120
