#Column 1: Magnitude of injected artificial galaxy 
#Column 2: Effective radius in arcsecsonds of the injected artificial galaxy 
#Column 3: The algroithm's percentage (0 to 100) of objects recovered 
#Column 4: The number of artificial galaxies injected 
mag,rho,eff_rd, n_inj 
15.8, 2.62, 1.6666666666666667, 120
16.0, 2.62, 2.5, 120
16.2, 2.62, 1.6666666666666667, 120
16.4, 2.62, 1.6666666666666667, 120
16.6, 2.62, 2.5, 120
16.8, 2.62, 3.3333333333333335, 120
17.0, 2.62, 0.8333333333333334, 120
17.2, 2.62, 3.3333333333333335, 120
17.4, 2.62, 0.8333333333333334, 120
17.6, 2.62, 6.666666666666667, 120
17.8, 2.62, 5.0, 120
18.0, 2.62, 4.166666666666667, 120
18.2, 2.62, 12.5, 120
18.4, 2.62, 24.166666666666668, 120
18.6, 2.62, 26.666666666666664, 120
18.8, 2.62, 25.833333333333332, 120
19.0, 2.62, 44.166666666666664, 120
19.2, 2.62, 41.666666666666664, 120
19.4, 2.62, 40.83333333333333, 120
19.6, 2.62, 44.166666666666664, 120
19.8, 2.62, 39.99999999999999, 120
20.0, 2.62, 40.83333333333333, 120
20.2, 2.62, 44.166666666666664, 120
20.4, 2.62, 39.166666666666664, 120
20.6, 2.62, 39.166666666666664, 120
20.8, 2.62, 28.333333333333332, 120
21.0, 2.62, 33.33333333333333, 120
21.2, 2.62, 17.5, 120
21.4, 2.62, 17.5, 120
21.6, 2.62, 14.166666666666666, 120
21.8, 2.62, 19.166666666666664, 120
22.0, 2.62, 10.0, 120
22.2, 2.62, 5.833333333333333, 120
22.4, 2.62, 9.166666666666666, 120
15.8, 2.882, 0.8333333333333334, 120
16.0, 2.882, 0.8333333333333334, 120
16.2, 2.882, 1.6666666666666667, 120
16.4, 2.882, 2.5, 120
16.6, 2.882, 0.0, 120
16.8, 2.882, 0.8333333333333334, 120
17.0, 2.882, 1.6666666666666667, 120
17.2, 2.882, 0.8333333333333334, 120
17.4, 2.882, 2.5, 120
17.6, 2.882, 4.166666666666667, 120
17.8, 2.882, 16.666666666666668, 120
18.0, 2.882, 20.833333333333332, 120
18.2, 2.882, 34.166666666666664, 120
18.4, 2.882, 40.83333333333333, 120
18.6, 2.882, 44.166666666666664, 120
18.8, 2.882, 45.00000000000001, 120
19.0, 2.882, 50.833333333333336, 120
19.2, 2.882, 55.83333333333333, 120
19.4, 2.882, 63.33333333333333, 120
19.6, 2.882, 58.333333333333336, 120
19.8, 2.882, 55.0, 120
20.0, 2.882, 53.333333333333336, 120
20.2, 2.882, 59.166666666666664, 120
20.4, 2.882, 53.33333333333333, 120
20.6, 2.882, 55.83333333333333, 120
20.8, 2.882, 45.0, 120
21.0, 2.882, 35.83333333333333, 120
21.2, 2.882, 34.16666666666667, 120
21.4, 2.882, 26.666666666666668, 120
21.6, 2.882, 16.666666666666664, 120
21.8, 2.882, 16.666666666666668, 120
22.0, 2.882, 9.166666666666668, 120
22.2, 2.882, 11.666666666666668, 120
22.4, 2.882, 5.833333333333333, 120
15.8, 3.406, 2.5, 120
16.0, 3.406, 0.8333333333333334, 120
16.2, 3.406, 1.6666666666666667, 120
16.4, 3.406, 0.0, 120
16.6, 3.406, 2.5, 120
16.8, 3.406, 1.6666666666666667, 120
17.0, 3.406, 6.666666666666667, 120
17.2, 3.406, 5.833333333333333, 120
17.4, 3.406, 17.5, 120
17.6, 3.406, 33.33333333333333, 120
17.8, 3.406, 40.0, 120
18.0, 3.406, 60.83333333333333, 120
18.2, 3.406, 66.66666666666666, 120
18.4, 3.406, 69.99999999999999, 120
18.6, 3.406, 68.33333333333333, 120
18.8, 3.406, 72.49999999999999, 120
19.0, 3.406, 78.33333333333334, 120
19.2, 3.406, 75.83333333333333, 120
19.4, 3.406, 74.16666666666666, 120
19.6, 3.406, 67.49999999999999, 120
19.8, 3.406, 72.49999999999999, 120
20.0, 3.406, 81.66666666666667, 120
20.2, 3.406, 70.83333333333333, 120
20.4, 3.406, 68.33333333333333, 120
20.6, 3.406, 63.33333333333333, 120
20.8, 3.406, 50.833333333333336, 120
21.0, 3.406, 55.83333333333333, 120
21.2, 3.406, 42.5, 120
21.4, 3.406, 40.83333333333333, 120
21.6, 3.406, 29.999999999999996, 120
21.8, 3.406, 14.166666666666668, 120
22.0, 3.406, 14.166666666666666, 120
22.2, 3.406, 7.500000000000001, 120
22.4, 3.406, 6.666666666666667, 120
15.8, 3.668, 1.6666666666666667, 120
16.0, 3.668, 3.3333333333333335, 120
16.2, 3.668, 1.6666666666666667, 120
16.4, 3.668, 3.3333333333333335, 120
16.6, 3.668, 1.6666666666666667, 120
16.8, 3.668, 5.0, 120
17.0, 3.668, 8.333333333333334, 120
17.2, 3.668, 19.166666666666664, 120
17.4, 3.668, 33.333333333333336, 120
17.6, 3.668, 59.166666666666664, 120
17.8, 3.668, 57.49999999999999, 120
18.0, 3.668, 67.49999999999999, 120
18.2, 3.668, 70.0, 120
18.4, 3.668, 85.0, 120
18.6, 3.668, 77.5, 120
18.8, 3.668, 82.5, 120
19.0, 3.668, 90.83333333333334, 120
19.2, 3.668, 78.33333333333334, 120
19.4, 3.668, 86.66666666666669, 120
19.6, 3.668, 85.83333333333334, 120
19.8, 3.668, 83.33333333333333, 120
20.0, 3.668, 85.0, 120
20.2, 3.668, 71.66666666666666, 120
20.4, 3.668, 65.83333333333333, 120
20.6, 3.668, 68.33333333333333, 120
20.8, 3.668, 70.0, 120
21.0, 3.668, 60.83333333333333, 120
21.2, 3.668, 49.16666666666667, 120
21.4, 3.668, 46.666666666666664, 120
21.6, 3.668, 31.666666666666664, 120
21.8, 3.668, 15.833333333333332, 120
22.0, 3.668, 8.333333333333334, 120
22.2, 3.668, 7.5, 120
22.4, 3.668, 9.166666666666666, 120
15.8, 4.192, 2.5, 120
16.0, 4.192, 1.6666666666666667, 120
16.2, 4.192, 4.166666666666667, 120
16.4, 4.192, 2.5, 120
16.6, 4.192, 5.0, 120
16.8, 4.192, 25.0, 120
17.0, 4.192, 41.666666666666664, 120
17.2, 4.192, 54.16666666666667, 120
17.4, 4.192, 75.0, 120
17.6, 4.192, 80.0, 120
17.8, 4.192, 85.83333333333334, 120
18.0, 4.192, 85.0, 120
18.2, 4.192, 88.33333333333334, 120
18.4, 4.192, 88.33333333333333, 120
18.6, 4.192, 76.66666666666667, 120
18.8, 4.192, 89.16666666666667, 120
19.0, 4.192, 85.83333333333334, 120
19.2, 4.192, 91.66666666666667, 120
19.4, 4.192, 95.83333333333333, 120
19.6, 4.192, 90.83333333333333, 120
19.8, 4.192, 82.50000000000001, 120
20.0, 4.192, 81.66666666666666, 120
20.2, 4.192, 84.16666666666667, 120
20.4, 4.192, 76.66666666666666, 120
20.6, 4.192, 73.33333333333333, 120
20.8, 4.192, 82.5, 120
21.0, 4.192, 65.83333333333334, 120
21.2, 4.192, 64.16666666666666, 120
21.4, 4.192, 49.166666666666664, 120
21.6, 4.192, 32.5, 120
21.8, 4.192, 17.5, 120
22.0, 4.192, 9.166666666666666, 120
22.2, 4.192, 7.5, 120
22.4, 4.192, 5.833333333333333, 120
15.8, 4.716, 3.3333333333333335, 120
16.0, 4.716, 1.6666666666666667, 120
16.2, 4.716, 5.0, 120
16.4, 4.716, 18.333333333333332, 120
16.6, 4.716, 33.33333333333333, 120
16.8, 4.716, 60.83333333333333, 120
17.0, 4.716, 75.0, 120
17.2, 4.716, 86.66666666666666, 120
17.4, 4.716, 85.83333333333334, 120
17.6, 4.716, 91.66666666666666, 120
17.8, 4.716, 95.0, 120
18.0, 4.716, 90.83333333333334, 120
18.2, 4.716, 91.66666666666667, 120
18.4, 4.716, 88.33333333333334, 120
18.6, 4.716, 92.5, 120
18.8, 4.716, 93.33333333333334, 120
19.0, 4.716, 87.5, 120
19.2, 4.716, 89.16666666666667, 120
19.4, 4.716, 93.33333333333334, 120
19.6, 4.716, 93.33333333333333, 120
19.8, 4.716, 90.0, 120
20.0, 4.716, 88.33333333333334, 120
20.2, 4.716, 93.33333333333334, 120
20.4, 4.716, 85.0, 120
