mag_low, mag_high, arc_down, arc_up, eff
16.50333, 16.88, 73.56423, 100.0, 0.0
16.88, 17.25667, 2.51189, 3.41455, 0.0
16.88, 17.25667, 3.41455, 4.64159, 0.0
16.88, 17.25667, 4.64159, 6.30957, Nan 
16.88, 17.25667, 6.30957, 8.57696, 24.375
16.88, 17.25667, 8.57696, 11.65914, 70.08929
16.88, 17.25667, 11.65914, 15.84893, 98.47222
16.88, 17.25667, 15.84893, 21.54435, 98.05556
16.88, 17.25667, 21.54435, 29.28645, 98.75
16.88, 17.25667, 29.28645, 39.81072, 98.61111
16.88, 17.25667, 39.81072, 54.11695, 79.16667
16.88, 17.25667, 54.11695, 73.56423, 82.89931
16.88, 17.25667, 73.56423, 100.0, 32.75463
17.25667, 17.63333, 2.51189, 3.41455, 0.0
17.25667, 17.63333, 3.41455, 4.64159, 0.0
17.25667, 17.63333, 4.64159, 6.30957, 8.44697
17.25667, 17.63333, 6.30957, 8.57696, 0.0
17.25667, 17.63333, 8.57696, 11.65914, 81.94444
17.25667, 17.63333, 11.65914, 15.84893, 97.63889
17.25667, 17.63333, 15.84893, 21.54435, 98.33333
17.25667, 17.63333, 21.54435, 29.28645, 98.33333
17.25667, 17.63333, 29.28645, 39.81072, 97.56944
17.25667, 17.63333, 39.81072, 54.11695, 49.65278
17.25667, 17.63333, 54.11695, 73.56423, 14.0625
17.25667, 17.63333, 73.56423, 100.0, 0.0
17.63333, 18.01, 2.51189, 3.41455, 0.0
17.63333, 18.01, 3.41455, 4.64159, 0.0
17.63333, 18.01, 4.64159, 6.30957, 15.97222
17.63333, 18.01, 6.30957, 8.57696, 80.6713
17.63333, 18.01, 8.57696, 11.65914, 85.67708
17.63333, 18.01, 11.65914, 15.84893, 97.22222
17.63333, 18.01, 15.84893, 21.54435, 97.91667
17.63333, 18.01, 21.54435, 29.28645, 98.95833
17.63333, 18.01, 29.28645, 39.81072, 49.13194
17.63333, 18.01, 39.81072, 54.11695, 42.2619
17.63333, 18.01, 54.11695, 73.56423, 0.0
17.63333, 18.01, 73.56423, 100.0, 0.0
18.01, 18.38667, 2.51189, 3.41455, 0.0
18.01, 18.38667, 3.41455, 4.64159, 0.0
18.01, 18.38667, 4.64159, 6.30957, 0.0
18.01, 18.38667, 6.30957, 8.57696, 98.05556
18.01, 18.38667, 8.57696, 11.65914, 97.5
18.01, 18.38667, 11.65914, 15.84893, 72.70833
18.01, 18.38667, 15.84893, 21.54435, 73.125
18.01, 18.38667, 21.54435, 29.28645, 78.33333
18.01, 18.38667, 29.28645, 39.81072, 81.01852
18.01, 18.38667, 39.81072, 54.11695, 10.95679
18.01, 18.38667, 54.11695, 73.56423, 0.0
18.01, 18.38667, 73.56423, 100.0, 0.0
18.38667, 18.76333, 2.51189, 3.41455, 0.0
18.38667, 18.76333, 3.41455, 4.64159, 40.83333
18.38667, 18.76333, 4.64159, 6.30957, 53.73016
18.38667, 18.76333, 6.30957, 8.57696, 84.82639
18.38667, 18.76333, 8.57696, 11.65914, 98.125
18.38667, 18.76333, 11.65914, 15.84893, 81.48148
18.38667, 18.76333, 15.84893, 21.54435, 86.04167
18.38667, 18.76333, 21.54435, 29.28645, 82.67628
18.38667, 18.76333, 29.28645, 39.81072, 58.75
18.38667, 18.76333, 39.81072, 54.11695, 0.0
18.38667, 18.76333, 54.11695, 73.56423, 0.0
18.38667, 18.76333, 73.56423, 100.0, 0.0
18.76333, 19.14, 2.51189, 3.41455, 0.0
18.76333, 19.14, 3.41455, 4.64159, 34.80903
18.76333, 19.14, 4.64159, 6.30957, 77.19907
18.76333, 19.14, 6.30957, 8.57696, 83.48958
18.76333, 19.14, 8.57696, 11.65914, 97.91667
18.76333, 19.14, 11.65914, 15.84893, 96.52778
18.76333, 19.14, 15.84893, 21.54435, 65.64815
18.76333, 19.14, 21.54435, 29.28645, 48.125
18.76333, 19.14, 29.28645, 39.81072, 28.95833
18.76333, 19.14, 39.81072, 54.11695, 0.0
18.76333, 19.14, 54.11695, 73.56423, 0.0
18.76333, 19.14, 73.56423, 100.0, Nan 
19.14, 19.51667, 2.51189, 3.41455, 10.66667
19.14, 19.51667, 3.41455, 4.64159, 44.43182
19.14, 19.51667, 4.64159, 6.30957, 94.44444
19.14, 19.51667, 6.30957, 8.57696, 95.97222
19.14, 19.51667, 8.57696, 11.65914, 97.70833
19.14, 19.51667, 11.65914, 15.84893, 96.66667
19.14, 19.51667, 15.84893, 21.54435, 48.68056
19.14, 19.51667, 21.54435, 29.28645, 61.32812
19.14, 19.51667, 29.28645, 39.81072, 22.56944
19.14, 19.51667, 39.81072, 54.11695, 0.0
19.14, 19.51667, 54.11695, 73.56423, 0.0
19.14, 19.51667, 73.56423, 100.0, 0.0
19.51667, 19.89333, 2.51189, 3.41455, 8.33333
19.51667, 19.89333, 3.41455, 4.64159, 44.09091
19.51667, 19.89333, 4.64159, 6.30957, 94.72222
19.51667, 19.89333, 6.30957, 8.57696, 96.66667
19.51667, 19.89333, 8.57696, 11.65914, 95.625
19.51667, 19.89333, 11.65914, 15.84893, 87.84722
19.51667, 19.89333, 15.84893, 21.54435, 23.50694
19.51667, 19.89333, 21.54435, 29.28645, 0.0
19.51667, 19.89333, 29.28645, 39.81072, 7.52315
19.51667, 19.89333, 39.81072, 54.11695, 0.0
19.51667, 19.89333, 54.11695, 73.56423, 0.0
19.51667, 19.89333, 73.56423, 100.0, Nan 
19.89333, 20.27, 2.51189, 3.41455, 21.33333
19.89333, 20.27, 3.41455, 4.64159, 67.70833
19.89333, 20.27, 4.64159, 6.30957, 91.80556
19.89333, 20.27, 6.30957, 8.57696, 95.27778
19.89333, 20.27, 8.57696, 11.65914, 82.94271
19.89333, 20.27, 11.65914, 15.84893, 80.26709
19.89333, 20.27, 15.84893, 21.54435, 31.56566
19.89333, 20.27, 21.54435, 29.28645, 4.91987
19.89333, 20.27, 29.28645, 39.81072, 0.0
19.89333, 20.27, 39.81072, 54.11695, 0.0
19.89333, 20.27, 54.11695, 73.56423, 0.0
19.89333, 20.27, 73.56423, 100.0, Nan 
20.27, 20.64667, 2.51189, 3.41455, 20.38889
20.27, 20.64667, 3.41455, 4.64159, 56.5625
20.27, 20.64667, 4.64159, 6.30957, 73.03241
20.27, 20.64667, 6.30957, 8.57696, 90.55556
20.27, 20.64667, 8.57696, 11.65914, 75.52083
20.27, 20.64667, 11.65914, 15.84893, 41.38889
20.27, 20.64667, 15.84893, 21.54435, 8.33333
20.27, 20.64667, 21.54435, 29.28645, 0.0
20.27, 20.64667, 29.28645, 39.81072, 0.0
20.27, 20.64667, 39.81072, 54.11695, 0.0
20.27, 20.64667, 54.11695, 73.56423, 0.0
20.27, 20.64667, 73.56423, 100.0, Nan 
20.64667, 21.02333, 2.51189, 3.41455, 26.0
20.64667, 21.02333, 3.41455, 4.64159, 49.85119
20.64667, 21.02333, 4.64159, 6.30957, 80.0
20.64667, 21.02333, 6.30957, 8.57696, 47.33333
20.64667, 21.02333, 8.57696, 11.65914, 61.97917
20.64667, 21.02333, 11.65914, 15.84893, 0.0
20.64667, 21.02333, 15.84893, 21.54435, 0.0
20.64667, 21.02333, 21.54435, 29.28645, 0.0
20.64667, 21.02333, 29.28645, 39.81072, 0.0
20.64667, 21.02333, 39.81072, 54.11695, Nan 
20.64667, 21.02333, 54.11695, 73.56423, Nan 
20.64667, 21.02333, 73.56423, 100.0, Nan 
21.02333, 21.4, 2.51189, 3.41455, 31.80556
21.02333, 21.4, 3.41455, 4.64159, 33.61111
21.02333, 21.4, 4.64159, 6.30957, Nan 
21.02333, 21.4, 6.30957, 8.57696, 50.55556
21.02333, 21.4, 8.57696, 11.65914, 0.0
21.02333, 21.4, 11.65914, 15.84893, Nan 
21.02333, 21.4, 15.84893, 21.54435, Nan 
21.02333, 21.4, 21.54435, 29.28645, 0.0
21.02333, 21.4, 29.28645, 39.81072, 0.0
21.02333, 21.4, 39.81072, 54.11695, Nan 
21.02333, 21.4, 54.11695, 73.56423, Nan 
21.02333, 21.4, 73.56423, 100.0, Nan 
