mag_low, mag_high, arc_down, arc_up, eff
16.50333, 16.88, 73.56423, 100.0, 0.0
16.88, 17.25667, 2.51189, 3.41455, 0.0
16.88, 17.25667, 3.41455, 4.64159, 0.0
16.88, 17.25667, 4.64159, 6.30957, Nan 
16.88, 17.25667, 6.30957, 8.57696, 24.51389
16.88, 17.25667, 8.57696, 11.65914, 69.79167
16.88, 17.25667, 11.65914, 15.84893, 98.88889
16.88, 17.25667, 15.84893, 21.54435, 98.05556
16.88, 17.25667, 21.54435, 29.28645, 99.16667
16.88, 17.25667, 29.28645, 39.81072, 98.26389
16.88, 17.25667, 39.81072, 54.11695, 79.44444
16.88, 17.25667, 54.11695, 73.56423, 82.03125
16.88, 17.25667, 73.56423, 100.0, 33.10185
17.25667, 17.63333, 2.51189, 3.41455, 0.0
17.25667, 17.63333, 3.41455, 4.64159, 0.0
17.25667, 17.63333, 4.64159, 6.30957, 8.82576
17.25667, 17.63333, 6.30957, 8.57696, 0.0
17.25667, 17.63333, 8.57696, 11.65914, 82.29167
17.25667, 17.63333, 11.65914, 15.84893, 99.30556
17.25667, 17.63333, 15.84893, 21.54435, 98.47222
17.25667, 17.63333, 21.54435, 29.28645, 98.95833
17.25667, 17.63333, 29.28645, 39.81072, 98.61111
17.25667, 17.63333, 39.81072, 54.11695, 49.65278
17.25667, 17.63333, 54.11695, 73.56423, 13.69048
17.25667, 17.63333, 73.56423, 100.0, 0.0
17.63333, 18.01, 2.51189, 3.41455, 0.0
17.63333, 18.01, 3.41455, 4.64159, 0.0
17.63333, 18.01, 4.64159, 6.30957, 16.18056
17.63333, 18.01, 6.30957, 8.57696, 81.36574
17.63333, 18.01, 8.57696, 11.65914, 85.13021
17.63333, 18.01, 11.65914, 15.84893, 98.05556
17.63333, 18.01, 15.84893, 21.54435, 98.05556
17.63333, 18.01, 21.54435, 29.28645, 98.33333
17.63333, 18.01, 29.28645, 39.81072, 49.13194
17.63333, 18.01, 39.81072, 54.11695, 41.96429
17.63333, 18.01, 54.11695, 73.56423, 0.0
17.63333, 18.01, 73.56423, 100.0, 0.0
18.01, 18.38667, 2.51189, 3.41455, 0.0
18.01, 18.38667, 3.41455, 4.64159, 0.0
18.01, 18.38667, 4.64159, 6.30957, 0.0
18.01, 18.38667, 6.30957, 8.57696, 96.38889
18.01, 18.38667, 8.57696, 11.65914, 97.08333
18.01, 18.38667, 11.65914, 15.84893, 74.16667
18.01, 18.38667, 15.84893, 21.54435, 74.16667
18.01, 18.38667, 21.54435, 29.28645, 79.66667
18.01, 18.38667, 29.28645, 39.81072, 82.75463
18.01, 18.38667, 39.81072, 54.11695, 10.80247
18.01, 18.38667, 54.11695, 73.56423, 0.0
18.01, 18.38667, 73.56423, 100.0, 0.0
18.38667, 18.76333, 2.51189, 3.41455, 0.0
18.38667, 18.76333, 3.41455, 4.64159, 44.375
18.38667, 18.76333, 4.64159, 6.30957, 55.63492
18.38667, 18.76333, 6.30957, 8.57696, 85.43403
18.38667, 18.76333, 8.57696, 11.65914, 98.33333
18.38667, 18.76333, 11.65914, 15.84893, 81.94444
18.38667, 18.76333, 15.84893, 21.54435, 86.52778
18.38667, 18.76333, 21.54435, 29.28645, 83.38141
18.38667, 18.76333, 29.28645, 39.81072, 59.79167
18.38667, 18.76333, 39.81072, 54.11695, 0.0
18.38667, 18.76333, 54.11695, 73.56423, 0.0
18.38667, 18.76333, 73.56423, 100.0, 0.0
18.76333, 19.14, 2.51189, 3.41455, 0.0
18.76333, 19.14, 3.41455, 4.64159, 38.28125
18.76333, 19.14, 4.64159, 6.30957, 80.90278
18.76333, 19.14, 6.30957, 8.57696, 84.94792
18.76333, 19.14, 8.57696, 11.65914, 98.33333
18.76333, 19.14, 11.65914, 15.84893, 97.77778
18.76333, 19.14, 15.84893, 21.54435, 65.0
18.76333, 19.14, 21.54435, 29.28645, 48.75
18.76333, 19.14, 29.28645, 39.81072, 28.02083
18.76333, 19.14, 39.81072, 54.11695, 0.0
18.76333, 19.14, 54.11695, 73.56423, 0.0
18.76333, 19.14, 73.56423, 100.0, Nan 
19.14, 19.51667, 2.51189, 3.41455, 14.0
19.14, 19.51667, 3.41455, 4.64159, 48.52273
19.14, 19.51667, 4.64159, 6.30957, 95.27778
19.14, 19.51667, 6.30957, 8.57696, 96.52778
19.14, 19.51667, 8.57696, 11.65914, 98.33333
19.14, 19.51667, 11.65914, 15.84893, 97.77778
19.14, 19.51667, 15.84893, 21.54435, 48.47222
19.14, 19.51667, 21.54435, 29.28645, 59.63542
19.14, 19.51667, 29.28645, 39.81072, 18.57639
19.14, 19.51667, 39.81072, 54.11695, 0.0
19.14, 19.51667, 54.11695, 73.56423, 0.0
19.14, 19.51667, 73.56423, 100.0, 0.0
19.51667, 19.89333, 2.51189, 3.41455, 9.96032
19.51667, 19.89333, 3.41455, 4.64159, 47.95455
19.51667, 19.89333, 4.64159, 6.30957, 94.44444
19.51667, 19.89333, 6.30957, 8.57696, 96.11111
19.51667, 19.89333, 8.57696, 11.65914, 96.25
19.51667, 19.89333, 11.65914, 15.84893, 89.12037
19.51667, 19.89333, 15.84893, 21.54435, 23.26389
19.51667, 19.89333, 21.54435, 29.28645, 0.0
19.51667, 19.89333, 29.28645, 39.81072, 3.58796
19.51667, 19.89333, 39.81072, 54.11695, 0.0
19.51667, 19.89333, 54.11695, 73.56423, 0.0
19.51667, 19.89333, 73.56423, 100.0, Nan 
19.89333, 20.27, 2.51189, 3.41455, 25.61111
19.89333, 20.27, 3.41455, 4.64159, 71.52778
19.89333, 20.27, 4.64159, 6.30957, 91.25
19.89333, 20.27, 6.30957, 8.57696, 96.38889
19.89333, 20.27, 8.57696, 11.65914, 83.48958
19.89333, 20.27, 11.65914, 15.84893, 75.09615
19.89333, 20.27, 15.84893, 21.54435, 24.34343
19.89333, 20.27, 21.54435, 29.28645, 2.37179
19.89333, 20.27, 29.28645, 39.81072, 0.0
19.89333, 20.27, 39.81072, 54.11695, 0.0
19.89333, 20.27, 54.11695, 73.56423, 0.0
19.89333, 20.27, 73.56423, 100.0, Nan 
20.27, 20.64667, 2.51189, 3.41455, 23.38889
20.27, 20.64667, 3.41455, 4.64159, 56.875
20.27, 20.64667, 4.64159, 6.30957, 72.4537
20.27, 20.64667, 6.30957, 8.57696, 85.55556
20.27, 20.64667, 8.57696, 11.65914, 65.625
20.27, 20.64667, 11.65914, 15.84893, 32.36111
20.27, 20.64667, 15.84893, 21.54435, 4.36508
20.27, 20.64667, 21.54435, 29.28645, 0.0
20.27, 20.64667, 29.28645, 39.81072, 0.0
20.27, 20.64667, 39.81072, 54.11695, 0.0
20.27, 20.64667, 54.11695, 73.56423, 0.0
20.27, 20.64667, 73.56423, 100.0, Nan 
20.64667, 21.02333, 2.51189, 3.41455, 26.08333
20.64667, 21.02333, 3.41455, 4.64159, 46.72619
20.64667, 21.02333, 4.64159, 6.30957, 66.94444
20.64667, 21.02333, 6.30957, 8.57696, 35.5
20.64667, 21.02333, 8.57696, 11.65914, 39.93056
20.64667, 21.02333, 11.65914, 15.84893, 0.0
20.64667, 21.02333, 15.84893, 21.54435, 0.0
20.64667, 21.02333, 21.54435, 29.28645, 0.0
20.64667, 21.02333, 29.28645, 39.81072, 0.0
20.64667, 21.02333, 39.81072, 54.11695, Nan 
20.64667, 21.02333, 54.11695, 73.56423, Nan 
20.64667, 21.02333, 73.56423, 100.0, Nan 
21.02333, 21.4, 2.51189, 3.41455, 26.94444
21.02333, 21.4, 3.41455, 4.64159, 23.61111
21.02333, 21.4, 4.64159, 6.30957, Nan 
21.02333, 21.4, 6.30957, 8.57696, 28.88889
21.02333, 21.4, 8.57696, 11.65914, 0.0
21.02333, 21.4, 11.65914, 15.84893, Nan 
21.02333, 21.4, 15.84893, 21.54435, Nan 
21.02333, 21.4, 21.54435, 29.28645, 0.0
21.02333, 21.4, 29.28645, 39.81072, 0.0
21.02333, 21.4, 39.81072, 54.11695, Nan 
21.02333, 21.4, 54.11695, 73.56423, Nan 
21.02333, 21.4, 73.56423, 100.0, Nan 
