mag_low, mag_high, arc_down, arc_up, eff
16.88, 17.25667, 2.51189, 3.41455, 0.0
16.88, 17.25667, 3.41455, 4.64159, 0.0
16.88, 17.25667, 4.64159, 6.30957, Nan 
16.88, 17.25667, 6.30957, 8.57696, 24.375
16.88, 17.25667, 8.57696, 11.65914, 70.08929
16.88, 17.25667, 11.65914, 15.84893, 97.29167
16.88, 17.25667, 15.84893, 21.54435, 96.25
16.88, 17.25667, 21.54435, 29.28645, 96.5625
16.88, 17.25667, 29.28645, 39.81072, 96.25
16.88, 17.25667, 39.81072, 54.11695, 78.33333
16.88, 17.25667, 54.11695, 73.56423, 79.16667
16.88, 17.25667, 73.56423, 100.0, 28.47222
17.25667, 17.63333, 2.51189, 3.41455, 0.0
17.25667, 17.63333, 3.41455, 4.64159, 0.0
17.25667, 17.63333, 4.64159, 6.30957, 7.57576
17.25667, 17.63333, 6.30957, 8.57696, 0.0
17.25667, 17.63333, 8.57696, 11.65914, 80.98958
17.25667, 17.63333, 11.65914, 15.84893, 97.5
17.25667, 17.63333, 15.84893, 21.54435, 96.66667
17.25667, 17.63333, 21.54435, 29.28645, 96.25
17.25667, 17.63333, 29.28645, 39.81072, 97.91667
17.25667, 17.63333, 39.81072, 54.11695, 48.54167
17.25667, 17.63333, 54.11695, 73.56423, 12.94643
17.25667, 17.63333, 73.56423, 100.0, 0.0
17.63333, 18.01, 2.51189, 3.41455, 0.0
17.63333, 18.01, 3.41455, 4.64159, 0.0
17.63333, 18.01, 4.64159, 6.30957, 14.58333
17.63333, 18.01, 6.30957, 8.57696, 78.64583
17.63333, 18.01, 8.57696, 11.65914, 83.125
17.63333, 18.01, 11.65914, 15.84893, 98.125
17.63333, 18.01, 15.84893, 21.54435, 98.95833
17.63333, 18.01, 21.54435, 29.28645, 96.25
17.63333, 18.01, 29.28645, 39.81072, 47.5
17.63333, 18.01, 39.81072, 54.11695, 38.57143
17.63333, 18.01, 54.11695, 73.56423, 0.0
17.63333, 18.01, 73.56423, 100.0, 0.0
18.01, 18.38667, 2.51189, 3.41455, 0.0
18.01, 18.38667, 3.41455, 4.64159, 0.0
18.01, 18.38667, 4.64159, 6.30957, 0.0
18.01, 18.38667, 6.30957, 8.57696, 93.75
18.01, 18.38667, 8.57696, 11.65914, 95.0
18.01, 18.38667, 11.65914, 15.84893, 71.875
18.01, 18.38667, 15.84893, 21.54435, 70.9375
18.01, 18.38667, 21.54435, 29.28645, 75.5
18.01, 18.38667, 29.28645, 39.81072, 81.94444
18.01, 18.38667, 39.81072, 54.11695, 9.16667
18.01, 18.38667, 54.11695, 73.56423, 0.0
18.01, 18.38667, 73.56423, 100.0, 0.0
18.38667, 18.76333, 2.51189, 3.41455, 0.0
18.38667, 18.76333, 3.41455, 4.64159, 32.03125
18.38667, 18.76333, 4.64159, 6.30957, 50.71429
18.38667, 18.76333, 6.30957, 8.57696, 83.30729
18.38667, 18.76333, 8.57696, 11.65914, 95.9375
18.38667, 18.76333, 11.65914, 15.84893, 81.77083
18.38667, 18.76333, 15.84893, 21.54435, 84.76562
18.38667, 18.76333, 21.54435, 29.28645, 80.38462
18.38667, 18.76333, 29.28645, 39.81072, 54.5
18.38667, 18.76333, 39.81072, 54.11695, 0.0
18.38667, 18.76333, 54.11695, 73.56423, 0.0
18.38667, 18.76333, 73.56423, 100.0, 0.0
18.76333, 19.14, 2.51189, 3.41455, 0.0
18.76333, 19.14, 3.41455, 4.64159, 27.34375
18.76333, 19.14, 4.64159, 6.30957, 73.78472
18.76333, 19.14, 6.30957, 8.57696, 81.48438
18.76333, 19.14, 8.57696, 11.65914, 95.9375
18.76333, 19.14, 11.65914, 15.84893, 96.25
18.76333, 19.14, 15.84893, 21.54435, 64.58333
18.76333, 19.14, 21.54435, 29.28645, 43.90625
18.76333, 19.14, 29.28645, 39.81072, 21.5
18.76333, 19.14, 39.81072, 54.11695, 0.0
18.76333, 19.14, 54.11695, 73.56423, 0.0
18.76333, 19.14, 73.56423, 100.0, Nan 
19.14, 19.51667, 2.51189, 3.41455, 6.04167
19.14, 19.51667, 3.41455, 4.64159, 35.79545
19.14, 19.51667, 4.64159, 6.30957, 84.16667
19.14, 19.51667, 6.30957, 8.57696, 92.91667
19.14, 19.51667, 8.57696, 11.65914, 96.875
19.14, 19.51667, 11.65914, 15.84893, 94.58333
19.14, 19.51667, 15.84893, 21.54435, 45.0
19.14, 19.51667, 21.54435, 29.28645, 43.75
19.14, 19.51667, 29.28645, 39.81072, 8.85417
19.14, 19.51667, 39.81072, 54.11695, 0.0
19.14, 19.51667, 54.11695, 73.56423, 0.0
19.14, 19.51667, 73.56423, 100.0, 0.0
19.51667, 19.89333, 2.51189, 3.41455, 3.89881
19.51667, 19.89333, 3.41455, 4.64159, 31.875
19.51667, 19.89333, 4.64159, 6.30957, 79.16667
19.51667, 19.89333, 6.30957, 8.57696, 87.91667
19.51667, 19.89333, 8.57696, 11.65914, 89.0625
19.51667, 19.89333, 11.65914, 15.84893, 79.63542
19.51667, 19.89333, 15.84893, 21.54435, 15.83333
19.51667, 19.89333, 21.54435, 29.28645, 0.0
19.51667, 19.89333, 29.28645, 39.81072, 1.38889
19.51667, 19.89333, 39.81072, 54.11695, 0.0
19.51667, 19.89333, 54.11695, 73.56423, 0.0
19.51667, 19.89333, 73.56423, 100.0, Nan 
19.89333, 20.27, 2.51189, 3.41455, 11.66667
19.89333, 20.27, 3.41455, 4.64159, 47.13542
19.89333, 20.27, 4.64159, 6.30957, 76.25
19.89333, 20.27, 6.30957, 8.57696, 78.125
19.89333, 20.27, 8.57696, 11.65914, 66.99219
19.89333, 20.27, 11.65914, 15.84893, 51.29808
19.89333, 20.27, 15.84893, 21.54435, 11.81818
19.89333, 20.27, 21.54435, 29.28645, 0.98558
19.89333, 20.27, 29.28645, 39.81072, 0.0
19.89333, 20.27, 39.81072, 54.11695, 0.0
19.89333, 20.27, 54.11695, 73.56423, 0.0
19.89333, 20.27, 73.56423, 100.0, Nan 
20.27, 20.64667, 2.51189, 3.41455, 8.25
20.27, 20.64667, 3.41455, 4.64159, 30.46875
20.27, 20.64667, 4.64159, 6.30957, 47.56944
20.27, 20.64667, 6.30957, 8.57696, 58.54167
20.27, 20.64667, 8.57696, 11.65914, 44.53125
20.27, 20.64667, 11.65914, 15.84893, 14.47917
20.27, 20.64667, 15.84893, 21.54435, 2.38095
20.27, 20.64667, 21.54435, 29.28645, 0.0
20.27, 20.64667, 29.28645, 39.81072, 0.0
20.27, 20.64667, 39.81072, 54.11695, 0.0
20.27, 20.64667, 54.11695, 73.56423, 0.0
20.27, 20.64667, 73.56423, 100.0, Nan 
20.64667, 21.02333, 2.51189, 3.41455, 9.125
20.64667, 21.02333, 3.41455, 4.64159, 18.97321
20.64667, 21.02333, 4.64159, 6.30957, 31.25
20.64667, 21.02333, 6.30957, 8.57696, 18.75
20.64667, 21.02333, 8.57696, 11.65914, 17.1875
20.64667, 21.02333, 11.65914, 15.84893, 0.0
20.64667, 21.02333, 15.84893, 21.54435, 0.0
20.64667, 21.02333, 21.54435, 29.28645, 0.0
20.64667, 21.02333, 29.28645, 39.81072, 0.0
20.64667, 21.02333, 39.81072, 54.11695, Nan 
20.64667, 21.02333, 54.11695, 73.56423, Nan 
20.64667, 21.02333, 73.56423, 100.0, Nan 
21.02333, 21.4, 2.51189, 3.41455, 10.83333
21.02333, 21.4, 3.41455, 4.64159, 8.33333
21.02333, 21.4, 4.64159, 6.30957, Nan 
21.02333, 21.4, 6.30957, 8.57696, 17.5
21.02333, 21.4, 8.57696, 11.65914, 0.0
21.02333, 21.4, 11.65914, 15.84893, Nan 
21.02333, 21.4, 15.84893, 21.54435, Nan 
21.02333, 21.4, 21.54435, 29.28645, 0.0
21.02333, 21.4, 29.28645, 39.81072, 0.0
21.02333, 21.4, 39.81072, 54.11695, Nan 
21.02333, 21.4, 54.11695, 73.56423, Nan 
21.02333, 21.4, 73.56423, 100.0, Nan 
