mag_low, mag_high, arc_down, arc_up, eff
16.88, 17.25667, 2.51189, 3.41455, 0.0
16.88, 17.25667, 3.41455, 4.64159, 0.0
16.88, 17.25667, 4.64159, 6.30957, Nan 
16.88, 17.25667, 6.30957, 8.57696, 23.33333
16.88, 17.25667, 8.57696, 11.65914, 68.08036
16.88, 17.25667, 11.65914, 15.84893, 96.66667
16.88, 17.25667, 15.84893, 21.54435, 95.0
16.88, 17.25667, 21.54435, 29.28645, 96.25
16.88, 17.25667, 29.28645, 39.81072, 97.08333
16.88, 17.25667, 39.81072, 54.11695, 75.66667
16.88, 17.25667, 54.11695, 73.56423, 78.125
16.88, 17.25667, 73.56423, 100.0, 30.69444
17.25667, 17.63333, 2.51189, 3.41455, 0.0
17.25667, 17.63333, 3.41455, 4.64159, 0.0
17.25667, 17.63333, 4.64159, 6.30957, 8.25758
17.25667, 17.63333, 6.30957, 8.57696, 0.0
17.25667, 17.63333, 8.57696, 11.65914, 79.6875
17.25667, 17.63333, 11.65914, 15.84893, 95.83333
17.25667, 17.63333, 15.84893, 21.54435, 96.66667
17.25667, 17.63333, 21.54435, 29.28645, 93.75
17.25667, 17.63333, 29.28645, 39.81072, 96.25
17.25667, 17.63333, 39.81072, 54.11695, 47.5
17.25667, 17.63333, 54.11695, 73.56423, 13.21429
17.25667, 17.63333, 73.56423, 100.0, 0.0
17.63333, 18.01, 2.51189, 3.41455, 0.0
17.63333, 18.01, 3.41455, 4.64159, 0.0
17.63333, 18.01, 4.64159, 6.30957, 14.6875
17.63333, 18.01, 6.30957, 8.57696, 78.64583
17.63333, 18.01, 8.57696, 11.65914, 82.85156
17.63333, 18.01, 11.65914, 15.84893, 96.45833
17.63333, 18.01, 15.84893, 21.54435, 95.41667
17.63333, 18.01, 21.54435, 29.28645, 97.1875
17.63333, 18.01, 29.28645, 39.81072, 47.5
17.63333, 18.01, 39.81072, 54.11695, 39.82143
17.63333, 18.01, 54.11695, 73.56423, 0.0
17.63333, 18.01, 73.56423, 100.0, 0.0
18.01, 18.38667, 2.51189, 3.41455, 0.0
18.01, 18.38667, 3.41455, 4.64159, 0.0
18.01, 18.38667, 4.64159, 6.30957, 0.0
18.01, 18.38667, 6.30957, 8.57696, 90.41667
18.01, 18.38667, 8.57696, 11.65914, 93.75
18.01, 18.38667, 11.65914, 15.84893, 70.625
18.01, 18.38667, 15.84893, 21.54435, 70.3125
18.01, 18.38667, 21.54435, 29.28645, 76.5
18.01, 18.38667, 29.28645, 39.81072, 77.08333
18.01, 18.38667, 39.81072, 54.11695, 9.53704
18.01, 18.38667, 54.11695, 73.56423, 0.0
18.01, 18.38667, 73.56423, 100.0, 0.0
18.38667, 18.76333, 2.51189, 3.41455, 0.0
18.38667, 18.76333, 3.41455, 4.64159, 38.59375
18.38667, 18.76333, 4.64159, 6.30957, 49.7619
18.38667, 18.76333, 6.30957, 8.57696, 81.30208
18.38667, 18.76333, 8.57696, 11.65914, 93.75
18.38667, 18.76333, 11.65914, 15.84893, 77.77778
18.38667, 18.76333, 15.84893, 21.54435, 81.48438
18.38667, 18.76333, 21.54435, 29.28645, 78.53365
18.38667, 18.76333, 29.28645, 39.81072, 52.75
18.38667, 18.76333, 39.81072, 54.11695, 0.0
18.38667, 18.76333, 54.11695, 73.56423, 0.0
18.38667, 18.76333, 73.56423, 100.0, 0.0
18.76333, 19.14, 2.51189, 3.41455, 0.0
18.76333, 19.14, 3.41455, 4.64159, 34.375
18.76333, 19.14, 4.64159, 6.30957, 73.09028
18.76333, 19.14, 6.30957, 8.57696, 80.39062
18.76333, 19.14, 8.57696, 11.65914, 93.4375
18.76333, 19.14, 11.65914, 15.84893, 91.66667
18.76333, 19.14, 15.84893, 21.54435, 61.25
18.76333, 19.14, 21.54435, 29.28645, 44.0625
18.76333, 19.14, 29.28645, 39.81072, 22.25
18.76333, 19.14, 39.81072, 54.11695, 0.0
18.76333, 19.14, 54.11695, 73.56423, 0.0
18.76333, 19.14, 73.56423, 100.0, Nan 
19.14, 19.51667, 2.51189, 3.41455, 9.875
19.14, 19.51667, 3.41455, 4.64159, 39.88636
19.14, 19.51667, 4.64159, 6.30957, 87.29167
19.14, 19.51667, 6.30957, 8.57696, 89.58333
19.14, 19.51667, 8.57696, 11.65914, 90.9375
19.14, 19.51667, 11.65914, 15.84893, 93.33333
19.14, 19.51667, 15.84893, 21.54435, 42.29167
19.14, 19.51667, 21.54435, 29.28645, 45.50781
19.14, 19.51667, 29.28645, 39.81072, 10.9375
19.14, 19.51667, 39.81072, 54.11695, 0.0
19.14, 19.51667, 54.11695, 73.56423, 0.0
19.14, 19.51667, 73.56423, 100.0, 0.0
19.51667, 19.89333, 2.51189, 3.41455, 8.24405
19.51667, 19.89333, 3.41455, 4.64159, 40.39773
19.51667, 19.89333, 4.64159, 6.30957, 84.16667
19.51667, 19.89333, 6.30957, 8.57696, 89.79167
19.51667, 19.89333, 8.57696, 11.65914, 87.1875
19.51667, 19.89333, 11.65914, 15.84893, 78.10764
19.51667, 19.89333, 15.84893, 21.54435, 16.45833
19.51667, 19.89333, 21.54435, 29.28645, 0.0
19.51667, 19.89333, 29.28645, 39.81072, 1.94444
19.51667, 19.89333, 39.81072, 54.11695, 0.0
19.51667, 19.89333, 54.11695, 73.56423, 0.0
19.51667, 19.89333, 73.56423, 100.0, Nan 
19.89333, 20.27, 2.51189, 3.41455, 19.16667
19.89333, 20.27, 3.41455, 4.64159, 57.03125
19.89333, 20.27, 4.64159, 6.30957, 79.58333
19.89333, 20.27, 6.30957, 8.57696, 81.25
19.89333, 20.27, 8.57696, 11.65914, 66.71875
19.89333, 20.27, 11.65914, 15.84893, 58.52564
19.89333, 20.27, 15.84893, 21.54435, 13.86364
19.89333, 20.27, 21.54435, 29.28645, 1.37019
19.89333, 20.27, 29.28645, 39.81072, 0.0
19.89333, 20.27, 39.81072, 54.11695, 0.0
19.89333, 20.27, 54.11695, 73.56423, 0.0
19.89333, 20.27, 73.56423, 100.0, Nan 
20.27, 20.64667, 2.51189, 3.41455, 16.58333
20.27, 20.64667, 3.41455, 4.64159, 46.17188
20.27, 20.64667, 4.64159, 6.30957, 54.34028
20.27, 20.64667, 6.30957, 8.57696, 60.625
20.27, 20.64667, 8.57696, 11.65914, 42.44792
20.27, 20.64667, 11.65914, 15.84893, 19.27083
20.27, 20.64667, 15.84893, 21.54435, 2.41071
20.27, 20.64667, 21.54435, 29.28645, 0.0
20.27, 20.64667, 29.28645, 39.81072, 0.0
20.27, 20.64667, 39.81072, 54.11695, 0.0
20.27, 20.64667, 54.11695, 73.56423, 0.0
20.27, 20.64667, 73.56423, 100.0, Nan 
20.64667, 21.02333, 2.51189, 3.41455, 16.375
20.64667, 21.02333, 3.41455, 4.64159, 27.67857
20.64667, 21.02333, 4.64159, 6.30957, 45.83333
20.64667, 21.02333, 6.30957, 8.57696, 20.5
20.64667, 21.02333, 8.57696, 11.65914, 23.17708
20.64667, 21.02333, 11.65914, 15.84893, 0.0
20.64667, 21.02333, 15.84893, 21.54435, 0.0
20.64667, 21.02333, 21.54435, 29.28645, 0.0
20.64667, 21.02333, 29.28645, 39.81072, 0.0
20.64667, 21.02333, 39.81072, 54.11695, Nan 
20.64667, 21.02333, 54.11695, 73.56423, Nan 
20.64667, 21.02333, 73.56423, 100.0, Nan 
21.02333, 21.4, 2.51189, 3.41455, 13.95833
21.02333, 21.4, 3.41455, 4.64159, 13.95833
21.02333, 21.4, 4.64159, 6.30957, Nan 
21.02333, 21.4, 6.30957, 8.57696, 13.33333
21.02333, 21.4, 8.57696, 11.65914, 0.0
21.02333, 21.4, 11.65914, 15.84893, Nan 
21.02333, 21.4, 15.84893, 21.54435, Nan 
21.02333, 21.4, 21.54435, 29.28645, 0.0
21.02333, 21.4, 29.28645, 39.81072, 0.0
21.02333, 21.4, 39.81072, 54.11695, Nan 
21.02333, 21.4, 54.11695, 73.56423, Nan 
21.02333, 21.4, 73.56423, 100.0, Nan 
