mag_low, mag_high, arc_down, arc_up, eff
17.63333, 17.25667, 73.56423, 100.0, 0.0
18.01, 17.63333, 2.51189, 3.41455, 0.0
18.01, 17.63333, 3.41455, 4.64159, 0.0
18.01, 17.63333, 4.64159, 6.30957, 0.0
18.01, 17.63333, 6.30957, 8.57696, 31.34259
18.01, 17.63333, 8.57696, 11.65914, 48.125
18.01, 17.63333, 11.65914, 15.84893, 94.58333
18.01, 17.63333, 15.84893, 21.54435, 96.25
18.01, 17.63333, 21.54435, 29.28645, 86.4375
18.01, 17.63333, 29.28645, 39.81072, 47.74306
18.01, 17.63333, 39.81072, 54.11695, 41.22024
18.01, 17.63333, 54.11695, 73.56423, 0.0
18.01, 17.63333, 73.56423, 100.0, 0.0
18.38667, 18.01, 2.51189, 3.41455, 0.0
18.38667, 18.01, 3.41455, 4.64159, 0.0
18.38667, 18.01, 4.64159, 6.30957, 0.0
18.38667, 18.01, 6.30957, 8.57696, 46.38889
18.38667, 18.01, 8.57696, 11.65914, 56.0
18.38667, 18.01, 11.65914, 15.84893, 48.05556
18.38667, 18.01, 15.84893, 21.54435, 71.66667
18.38667, 18.01, 21.54435, 29.28645, 65.91667
18.38667, 18.01, 29.28645, 39.81072, 32.63889
18.38667, 18.01, 39.81072, 54.11695, 10.64815
18.38667, 18.01, 54.11695, 73.56423, 0.0
18.38667, 18.01, 73.56423, 100.0, 0.0
18.76333, 18.38667, 2.51189, 3.41455, 0.0
18.76333, 18.38667, 3.41455, 4.64159, 13.64583
18.76333, 18.38667, 4.64159, 6.30957, 39.52381
18.76333, 18.38667, 6.30957, 8.57696, 59.63542
18.76333, 18.38667, 8.57696, 11.65914, 87.68939
18.76333, 18.38667, 11.65914, 15.84893, 79.74537
18.76333, 18.38667, 15.84893, 21.54435, 71.14583
18.76333, 18.38667, 21.54435, 29.28645, 67.21154
18.76333, 18.38667, 29.28645, 39.81072, 57.08333
18.76333, 18.38667, 39.81072, 54.11695, 0.0
18.76333, 18.38667, 54.11695, 73.56423, 0.0
18.76333, 18.38667, 73.56423, 100.0, 0.0
19.14, 18.76333, 2.51189, 3.41455, 0.0
19.14, 18.76333, 3.41455, 4.64159, 0.0
19.14, 18.76333, 4.64159, 6.30957, 38.88889
19.14, 18.76333, 6.30957, 8.57696, 35.78125
19.14, 18.76333, 8.57696, 11.65914, 96.45833
19.14, 18.76333, 11.65914, 15.84893, 84.46181
19.14, 18.76333, 15.84893, 21.54435, 53.24074
19.14, 18.76333, 21.54435, 29.28645, 48.02083
19.14, 18.76333, 29.28645, 39.81072, 18.95833
19.14, 18.76333, 39.81072, 54.11695, 0.0
19.14, 18.76333, 54.11695, 73.56423, 0.0
19.14, 18.76333, 73.56423, 100.0, Nan 
19.51667, 19.14, 2.51189, 3.41455, 0.0
19.51667, 19.14, 3.41455, 4.64159, 8.01136
19.51667, 19.14, 4.64159, 6.30957, 52.08333
19.51667, 19.14, 6.30957, 8.57696, 53.51563
19.51667, 19.14, 8.57696, 11.65914, 81.08974
19.51667, 19.14, 11.65914, 15.84893, 94.86111
19.51667, 19.14, 15.84893, 21.54435, 31.2037
19.51667, 19.14, 21.54435, 29.28645, 34.53125
19.51667, 19.14, 29.28645, 39.81072, 0.0
19.51667, 19.14, 39.81072, 54.11695, 0.0
19.51667, 19.14, 54.11695, 73.56423, 0.0
19.51667, 19.14, 73.56423, 100.0, 0.0
19.89333, 19.51667, 2.51189, 3.41455, 0.0
19.89333, 19.51667, 3.41455, 4.64159, 7.78409
19.89333, 19.51667, 4.64159, 6.30957, 59.21717
19.89333, 19.51667, 6.30957, 8.57696, 63.51852
19.89333, 19.51667, 8.57696, 11.65914, 73.72685
19.89333, 19.51667, 11.65914, 15.84893, 47.43056
19.89333, 19.51667, 15.84893, 21.54435, 11.54514
19.89333, 19.51667, 21.54435, 29.28645, 0.0
19.89333, 19.51667, 29.28645, 39.81072, 0.0
19.89333, 19.51667, 39.81072, 54.11695, 0.0
19.89333, 19.51667, 54.11695, 73.56423, 0.0
19.89333, 19.51667, 73.56423, 100.0, Nan 
20.27, 19.89333, 2.51189, 3.41455, 11.66667
20.27, 19.89333, 3.41455, 4.64159, 13.4375
20.27, 19.89333, 4.64159, 6.30957, 41.35101
20.27, 19.89333, 6.30957, 8.57696, 31.38889
20.27, 19.89333, 8.57696, 11.65914, 58.46354
20.27, 19.89333, 11.65914, 15.84893, 56.23932
20.27, 19.89333, 15.84893, 21.54435, 7.80303
20.27, 19.89333, 21.54435, 29.28645, 0.0
20.27, 19.89333, 29.28645, 39.81072, 0.0
20.27, 19.89333, 39.81072, 54.11695, 0.0
20.27, 19.89333, 54.11695, 73.56423, 0.0
20.27, 19.89333, 73.56423, 100.0, Nan 
20.64667, 20.27, 2.51189, 3.41455, 0.0
20.64667, 20.27, 3.41455, 4.64159, 0.0
20.64667, 20.27, 4.64159, 6.30957, 14.375
20.64667, 20.27, 6.30957, 8.57696, 55.46875
20.64667, 20.27, 8.57696, 11.65914, 43.33333
20.64667, 20.27, 11.65914, 15.84893, 38.81944
20.64667, 20.27, 15.84893, 21.54435, 0.0
20.64667, 20.27, 21.54435, 29.28645, 0.0
20.64667, 20.27, 29.28645, 39.81072, 0.0
20.64667, 20.27, 39.81072, 54.11695, 0.0
20.64667, 20.27, 54.11695, 73.56423, 0.0
20.64667, 20.27, 73.56423, 100.0, Nan 
21.02333, 20.64667, 2.51189, 3.41455, 0.0
21.02333, 20.64667, 3.41455, 4.64159, 9.97024
21.02333, 20.64667, 4.64159, 6.30957, 51.11111
21.02333, 20.64667, 6.30957, 8.57696, 22.54167
21.02333, 20.64667, 8.57696, 11.65914, 10.86806
21.02333, 20.64667, 11.65914, 15.84893, 0.0
21.02333, 20.64667, 15.84893, 21.54435, 0.0
21.02333, 20.64667, 21.54435, 29.28645, 0.0
21.02333, 20.64667, 29.28645, 39.81072, 0.0
21.02333, 20.64667, 39.81072, 54.11695, Nan 
21.02333, 20.64667, 54.11695, 73.56423, Nan 
21.02333, 20.64667, 73.56423, 100.0, Nan 
21.4, 21.02333, 2.51189, 3.41455, 0.0
21.4, 21.02333, 3.41455, 4.64159, 17.43056
21.4, 21.02333, 4.64159, 6.30957, Nan 
21.4, 21.02333, 6.30957, 8.57696, 23.40278
21.4, 21.02333, 8.57696, 11.65914, 0.0
21.4, 21.02333, 11.65914, 15.84893, Nan 
21.4, 21.02333, 15.84893, 21.54435, Nan 
21.4, 21.02333, 21.54435, 29.28645, 0.0
21.4, 21.02333, 29.28645, 39.81072, 0.0
21.4, 21.02333, 39.81072, 54.11695, Nan 
21.4, 21.02333, 54.11695, 73.56423, Nan 
21.4, 21.02333, 73.56423, 100.0, Nan 
